SPs,Parent SP,Zone,Province Name,District Name,AIMS Location,Facility Name (DHIS2),AIMS Site,FacilityID,Facility Type,Latitude,Longitude,Implementing Partner,Donor
MMRCA,MMRCA,Northern,Samangan,Roy-e-Doaab,"Samangan, Ruy-e-Duab\??????? ??? ?? ??",Ruyayi Clinic (0535),HF0535 - Ruyayi Clinic,535,BHC,35.7748209,67.86617723,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Roy-e-Doaab,"Samangan, Ruy-e-Duab\??????? ??? ?? ??",Do Ab District Hospital (0536),HF0536 - Do Ab District Hospital,536,DH,35.5556653,67.8282202,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Roy-e-Doaab,"Samangan, Ruy-e-Duab\??????? ??? ?? ??",Alawuddin Clinic (2056),HF2056 - Alawuddin Clinic,2056,BHC,33.77091835,68.1654361,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Roy-e-Doaab,"Samangan, Ruy-e-Duab\??????? ??? ?? ??",Qashqa SHC (2225),HF2225 - Qashqa SHC,2225,SHC,35.65625967,67.64568533,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Roy-e-Doaab,"Samangan, Ruy-e-Duab\??????? ??? ?? ??",Surkh Qala SHC (2229),HF2229 - Surkh Qala SHC,2229,SHC,35.51837944,67.99261016,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Roy-e-Doaab,"Samangan, Ruy-e-Duab\??????? ??? ?? ??",Abkhorak SHC (3187),HF3187 - Abkhorak SHC,3187,SHC,35.49846487,67.72408677,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Roy-e-Doaab,"Samangan, Ruy-e-Duab\??????? ??? ?? ??",Khowaja Zahid SHC (3386),HF3386 - Khowaja Zahid SHC,3386,SHC,35.62275077,67.77771235,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Roy-e-Doaab,"Samangan, Ruy-e-Duab\??????? ??? ?? ??",Jawplal SC (3790),HF3790 - Jawplal SC,3790,SHC,35.7572963,68.0295825,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Balkhab,"Sar-e-Pul, Balkhab\????? ?????",Tarkhuch Hospital (1880),HF1880 - Tarkhuch Hospital,1880,DH,35.4948429,66.5409036,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Balkhab,"Sar-e-Pul, Balkhab\????? ?????",Turpach Clinic (1896),HF1896 - Turpach Clinic,1896,CHC,35.2073412,66.2707042,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Balkhab,"Sar-e-Pul, Balkhab\????? ?????",Charkh Aab Clinic (1897),HF1897 - Charkh Aab Clinic,1897,BHC,35.0437396,67.9286906,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Balkhab,"Sar-e-Pul, Balkhab\????? ?????",Tale Aashoqan SHC (2250),HF2250 - Tale Aashoqan SHC,2250,SHC,35.614548,66.8499338,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Balkhab,"Sar-e-Pul, Balkhab\????? ?????",Pay-e-Zeyarat SHC (2251),HF2251 - Pay-e-Zeyarat SHC,2251,SHC,35.44673828,66.41189673,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Balkhab,"Sar-e-Pul, Balkhab\????? ?????",Bajgah SHC (2853),HF2853 - Bajgah SHC,2853,SHC,35.54878665,69.04153075,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Balkhab,"Sar-e-Pul, Balkhab\????? ?????",Zowaj SHC (3191),HF3191 - Zowaj SHC,3191,SHC,35.29049415,66.39247925,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Balkhab,"Sar-e-Pul, Balkhab\????? ?????",Jeh SC (3844),HF3844 - Jeh SC,3844,SHC,34.5153325,69.1114672,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Balkhab,"Sar-e-Pul, Balkhab\????? ?????",Gulwaraz SC (3847),HF3847 - Gulwaraz SC,3847,SHC,35.4637213,66.8388249,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Balkhab,"Sar-e-Pul, Balkhab\????? ?????",Pirghola Clinic (4153),HF4153 - Pirghola Clinic,4153,BHC,34.96178005,67.7166976,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Gosfandee,"Sar-e-Pul, Gosfandi\????? ???????",Gosfandi Clinic (1537),HF1537 - Gosfandi Clinic,1537,CHC,35.55536387,67.18632403,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Gosfandee,"Sar-e-Pul, Gosfandi\????? ???????",Kariz Clinic (1723),HF1723 - Kariz Clinic,1723,BHC,36.2033014,66.19276235,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Gosfandee,"Sar-e-Pul, Gosfandi\????? ???????",Aaq Gonbaz Clinic (1724),HF1724 - Aaq Gonbaz Clinic,1724,BHC,35.26470755,67.8119346,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Gosfandee,"Sar-e-Pul, Gosfandi\????? ???????",Khasar Clinic (1729),HF1729 - Khasar Clinic,1729,BHC,35.9262819,66.48133905,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Gosfandee,"Sar-e-Pul, Gosfandi\????? ???????",Pala SHC (2247),HF2247 - Pala SHC,2247,SHC,35.8605503,66.4764001,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Gosfandee,"Sar-e-Pul, Gosfandi\????? ???????",Sayeed Ha SHC (2248),HF2248 - Sayeed Ha SHC,2248,SHC,35.91511075,66.59183845,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Gosfandee,"Sar-e-Pul, Gosfandi\????? ???????",Choghdan SC (3846),HF3846 - Choghdan SC,3846,SHC,36.2172049,65.9346906,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Kohestanat,"Sar-e-Pul, Kohestanat\????? ?????????",Kohistanat District Hospital (0857),HF0857 - Kohistanat District Hospital,857,DH,35.86658395,66.10696095,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Kohestanat,"Sar-e-Pul, Kohestanat\????? ?????????",Qala Shahr Clinic (1881),HF1881 - Qala Shahr Clinic,1881,BHC,35.75576755,66.0045131,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Kohestanat,"Sar-e-Pul, Kohestanat\????? ?????????",Jurghan Clinic (1882),HF1882 - Jurghan Clinic,1882,BHC,35.94046965,66.19099565,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Kohestanat,"Sar-e-Pul, Kohestanat\????? ?????????",Cheris Clinic (1895),HF1895 - Cheris Clinic,1895,BHC,35.325308,65.815698,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Kohestanat,"Sar-e-Pul, Kohestanat\????? ?????????",Kachan Clinic (2244),HF2244 - Kachan Clinic,2244,CHC,35.702058,66.056594,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Kohestanat,"Sar-e-Pul, Kohestanat\????? ?????????",Gholdori  SHC (2249),HF2249 - Gholdori SHC,2249,SHC,35.5088806,65.84331315,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Kohestanat,"Sar-e-Pul, Kohestanat\????? ?????????",Jawak SHC (2850),HF2850 - Jawak SHC,2850,SHC,35.3050771,66.0096098,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Kohestanat,"Sar-e-Pul, Kohestanat\????? ?????????",Sofak SHC (2851),HF2851 - Sofak SHC,2851,BHC,35.5187291,65.8970869,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Kohestanat,"Sar-e-Pul, Kohestanat\????? ?????????",Qarghaitoo SHC (3370),HF3370 - Qarghaitoo SHC,3370,SHC,35.5704449,65.7791241,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Kohestanat,"Sar-e-Pul, Kohestanat\????? ?????????",Bidestan SC (3838),HF3838 - Bidestan SC,3838,SHC,35.9026347,66.17402355,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Kohestanat,"Sar-e-Pul, Kohestanat\????? ?????????",Deh Miana Clinic (3842),HF3842 - Deh Miana Clinic,3842,BHC,36.219924,65.9275938,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Saancharak,"Sar-e-Pul, Sancharak\????? ???????",Tiber Clinic (0855),HF0855 - Tiber Clinic,855,CHC,35.98281465,66.41117825,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Saancharak,"Sar-e-Pul, Sancharak\????? ???????",Tookzar District Hospital (0856),HF0856 - Tookzar District Hospital,856,DH,36.0447469,66.2668485,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Saancharak,"Sar-e-Pul, Sancharak\????? ???????",Masjid-e-Sabz Clinic (1505),HF1505 - Masjid-e-Sabz Clinic,1505,BHC,35.9196241,66.39108365,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Saancharak,"Sar-e-Pul, Sancharak\????? ???????",Deh Marda Clinic (1722),HF1722 - Deh Marda Clinic,1722,BHC,35.9670422,66.4410285,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Saancharak,"Sar-e-Pul, Sancharak\????? ???????",Awqaf SHC (2245),HF2245 - Awqaf SHC,2245,SHC,35.8296736,66.235685,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Saancharak,"Sar-e-Pul, Sancharak\????? ???????",Aabkalan SHC (2246),HF2246 - Aabkalan SHC,2246,SHC,35.7165134,66.4114085,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Saancharak,"Sar-e-Pul, Sancharak\????? ???????",Darezamchi SHC (3180),HF3180 - Darezamchi SHC,3180,SHC,35.8499548,66.19754305,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Saancharak,"Sar-e-Pul, Sancharak\????? ???????",Archatoo SHC (3181),HF3181 - Archatoo SHC,3181,SHC,36.0250121,66.37571735,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Saancharak,"Sar-e-Pul, Sancharak\????? ???????",Charoo FHH(10246),HF10246 - Charoo FHH,10246,FHH,35.8579346,66.4414775,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Saidabad Clinic (1057),HF1057 - Saidabad Clinic,1057,CHC,36.32279333,65.87621505,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Pestali Clinic (1731),HF1731 - Pestali Clinic,1731,BHC,36.3490038,66.2873569,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Adring Clinic (1732),HF1732 - Adring Clinic,1732,CHC,35.56711423,67.0831213,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Qadam Jai Clinic (1839),HF1839 - Qadam Jai Clinic,1839,BHC,34.515234,69.1114382,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Boghawi Clinic (1898),HF1898 - Boghawi Clinic,1898,BHC,36.17784702,66.04923678,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Naiemdan SHC (2238),HF2238 - Naiemdan SHC,2238,SHC,36.2662749,66.0733188,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Laty Clinic (2239),HF2239 - Laty Clinic,2239,BHC,36.0754635,65.9967856,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Laghman SHC (2242),HF2242 - Laghman SHC,2242,SHC,36.00599097,66.1002675,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Chaarbagh SHC (2252),HF2252 - Chaarbagh SHC,2252,SHC,36.26884343,65.91506637,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Behsood SHC (2253),HF2253 - Behsood SHC,2253,SHC,36.28100415,65.89760105,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Adam Sang (2254),HF2254 - Adam Sang,2254,BHC,36.30050543,66.1525279,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Sar-e-Pul Prison Clinic (3192),HF3192 - Sar-e-Pul Prison Clinic,3192,Other,36.221425,65.928371,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Qoshtipa Clinic (3418),HF3418 - Qoshtipa Clinic,3418,SHC,35.8069481,66.72325575,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Sar-e-Pul City SC (3837),HF3837 - Sar-e-Pul City SC,3837,SHC,36.21761607,65.93569123,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Baghawi Ulia SC (3841),HF3841 - Baghawi Ulia SC,3841,SHC,35.61869237,67.1039172,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Chaman Ali Jan SC (3843),HF3843 - Chaman Ali Jan SC,3843,SHC,36.35026365,65.891049,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Sar-e-Pul Mobile Team (4152),HF4152 - Sar-e-Pul Mobile Team,4152,MHT,35.9811243,66.2112465,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sar-e-Pul,"Sar-e-Pul, Sar-e-Pul\????? ????",Qeshlaq Alizai FHH(10247),HF10247 - Qeshlaq Alizai FHH,10247,FHH,36.30563,65.9037663,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sayyad,"Sar-e-Pul, Sayad\????? ????",Sayed Clinic (0860),HF0860 - Sayed Clinic,860,CHC,36.1955019,65.88360535,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sayyad,"Sar-e-Pul, Sayad\????? ????",Ganda Clinic (1720),HF1720 - Ganda Clinic,1720,BHC,36.14437305,65.6009521,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sayyad,"Sar-e-Pul, Sayad\????? ????",Qarakhawal SHC (2240),HF2240 - Qarakhawal SHC,2240,BHC,36.04397075,65.64478415,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sayyad,"Sar-e-Pul, Sayad\????? ????",Shahtot SHC (2852),HF2852 - Shahtot SHC,2852,SHC,36.017407,65.58474293,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sayyad,"Sar-e-Pul, Sayad\????? ????",Darah Band SHC (3009),HF3009 - Darah Band SHC,3009,SHC,36.1002999,65.70649367,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sayyad,"Sar-e-Pul, Sayad\????? ????",Mirza Ulang SHC (3371),HF3371 - Mirza Ulang SHC,3371,SHC,36.3051204,65.7813043,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sayyad,"Sar-e-Pul, Sayad\????? ????",Khowaja Yagana SC (3840),HF3840 - Khowaja Yagana SC,3840,SHC,36.11897463,65.63887781,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sayyad,"Sar-e-Pul, Sayad\????? ????",Ahoy Miana SC (3845),HF3845 - Ahoy Miana SC,3845,SHC,36.06079741,65.92331238,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sayyad,"Sar-e-Pul, Sayad\????? ????",Olqani Qeshlaq FHH(10084),HF10084 - Olqani Qeshlaq FHH,10084,FHH,36.0768412,65.832293,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sayyad,"Sar-e-Pul, Sayad\????? ????",Ahoo FHH(10245),HF10245 - Ahoo FHH,10245,FHH,36.0511077,65.9128417,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sozma Qala,"Sar-e-Pul, Sozmaqala\????? ????? ????",Sozma Qala Clinic (1055),HF1055 - Sozma Qala Clinic,1055,CHC,36.0332733,66.333604,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sozma Qala,"Sar-e-Pul, Sozmaqala\????? ????? ????",Kata Qala CHC+ (1859),HF1859 - Kata Qala CHC+,1859,CHC+,36.2198811,65.9275535,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sozma Qala,"Sar-e-Pul, Sozmaqala\????? ????? ????",Borqood SHC (2241),HF2241 - Borqood SHC,2241,SHC,36.1865981,66.2862194,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sozma Qala,"Sar-e-Pul, Sozmaqala\????? ????? ????",Charak SHC (2243),HF2243 - Charak SHC,2243,BHC,35.981247,66.2111149,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sozma Qala,"Sar-e-Pul, Sozmaqala\????? ????? ????",Khan Aaqa SC (3839),HF3839 - Khan Aaqa SC,3839,SHC,35.9670229,66.4410581,#REF!,HER-AF
MMRCA,MMRCA,Northern,Sar-e-Pul,Sozma Qala,"Sar-e-Pul, Sozmaqala\????? ????? ????",Bagh Eshaq FHH(10083),HF10083 - Bagh Eshaq FHH,10083,FHH,36.0655261,66.2958179,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Baharak (Takhar),"Takhar, Baharak\????? ?????",Baharak Clinic (0427),HF0427 - Baharak Clinic,427,CHC,36.82607523,69.41068293,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Baharak (Takhar),"Takhar, Baharak\????? ?????",Shima Nisi SHC (2387),HF2387 - Shima Nisi SHC,2387,SHC,36.90018645,69.49516965,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Baharak (Takhar),"Takhar, Baharak\????? ?????",Durah-e-Baharak SHC (2869),HF2869 - Durah-e-Baharak SHC,2869,SHC,36.78043428,69.383369,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Baharak (Takhar),"Takhar, Baharak\????? ?????",Amber Koh SC (4214),HF4214 - Amber Koh SC,4214,SHC,36.8825587,69.3206028,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Bangi,"Takhar, Bangi\????? ????",Bangi Clinic (0434),HF0434 - Bangi Clinic,434,CHC,36.6658655,69.3419519,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Bangi,"Takhar, Bangi\????? ????",Syab Clinic (1697),HF1697 - Syab Clinic,1697,BHC,36.52853007,69.36440567,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Bangi,"Takhar, Bangi\????? ????",Char Chinar SHC (2534),HF2534 - Char Chinar SHC,2534,SHC,36.5620203,69.41632237,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Chaal,"Takhar, Chal\????? ???",Chal Clinic (0436),HF0436 - Chal Clinic,436,CHC,36.52596053,69.52892563,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Chaal,"Takhar, Chal\????? ???",Mandara Clinic (1931),HF1931 - Mandara Clinic,1931,BHC,36.44815804,69.56061374,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Chaal,"Takhar, Chal\????? ???",Khowaja Bina SHC (2972),HF2972 - Khowaja Bina SHC,2972,SHC,36.4492317,69.6044158,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Chaal,"Takhar, Chal\????? ???",Sayad SC (4225),HF4225 - Sayad SC,4225,SHC,36.5871322,67.7681477,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Chah Aab,"Takhar, Chahab\????? ??? ??",Chah Ab Clinic (0451),HF0451 - Chah Ab Clinic,451,DH,37.3966978,69.80629093,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Chah Aab,"Takhar, Chahab\????? ??? ??",Anjir Clinic (1684),HF1684 - Anjir Clinic,1684,BHC,37.4782237,69.8981535,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Chah Aab,"Takhar, Chahab\????? ??? ??",Samte Clinic (1685),HF1685 - Samte Clinic,1685,BHC,37.5968128,69.8726361,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Chah Aab,"Takhar, Chahab\????? ??? ??",Khalyan Clinic (1686),HF1686 - Khalyan Clinic,1686,BHC,37.2913344,69.7781784,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Chah Aab,"Takhar, Chahab\????? ??? ??",Shah Darah SHC (2532),HF2532 - Shah Darah SHC,2532,SHC,37.34057077,69.9674463,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Chah Aab,"Takhar, Chahab\????? ??? ??",Hodi SC (4217),HF4217 - Hodi SC,4217,SHC,37.53042457,69.74186296,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Darqad,"Takhar, Darqad\????? ????",Darqad Clinic (0454),HF0454 - Darqad Clinic,454,CHC,37.38973483,69.4556919,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Darqad,"Takhar, Darqad\????? ????",Darwazapata Clinic (1710),HF1710 - Darwazapata Clinic,1710,BHC,37.40723345,69.50928075,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Darqad,"Takhar, Darqad\????? ????",Kaltoot Clinic (1711),HF1711 - Kaltoot Clinic,1711,BHC,37.50676675,69.5142632,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Dasht-e-Qala,"Takhar, Dasht-e-Qala\????? ??? ????",Dashti Qala Clinic (0456),HF0456 - Dashti Qala Clinic,456,BHC,37.1919484,69.47658738,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Dasht-e-Qala,"Takhar, Dasht-e-Qala\????? ??? ????",Sina Hospital (1162),HF1162 - Sina Hospital,1162,DH,37.1527643,69.4492796,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Eshkamesh,"Takhar, Eshkmesh\????? ?????",Ishkmash Clinic (0435),HF0435 - Ishkmash Clinic,435,CHC,36.3820803,69.31777217,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Eshkamesh,"Takhar, Eshkmesh\????? ?????",Shira Clinic (1928),HF1928 - Shira Clinic,1928,BHC,36.38417103,69.54135577,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Eshkamesh,"Takhar, Eshkmesh\????? ?????",Chashma Mahiyan Clinic (1929),HF1929 - Chashma Mahiyan Clinic,1929,BHC,36.3245102,69.2561597,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Eshkamesh,"Takhar, Eshkmesh\????? ?????",Dara-e-Kalan SC (4215),HF4215 - Dara-e-Kalan SC,4215,SHC,36.3321409,69.3880893,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Eshkamesh,"Takhar, Eshkmesh\????? ?????",Qainar SC (4224),HF4224 - Qainar SC,4224,SHC,36.43869725,69.41095725,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Farkhar,"Takhar, Farkhar\????? ?????",Shaheed Estar General Mohammad Daud Daud (0439),HF0439 - Shaheed Estar General Mohammad Daud Daud,439,DH,36.5828426,69.8586023,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Farkhar,"Takhar, Farkhar\????? ?????",Tagabichap Clinic (0442),HF0442 - Tagabichap Clinic,442,BHC,36.5843395,69.9194108,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Farkhar,"Takhar, Farkhar\????? ?????",Yokh Clinic (1698),HF1698 - Yokh Clinic,1698,BHC,36.33655087,69.96807135,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Farkhar,"Takhar, Farkhar\????? ?????",Nahr-e-Ab Clinic (1699),HF1699 - Nahr-e-Ab Clinic,1699,BHC,36.5811884,69.7716387,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Farkhar,"Takhar, Farkhar\????? ?????",Mashtan SHC (2386),HF2386 - Mashtan SHC,2386,SHC,36.34803323,70.05661843,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Farkhar,"Takhar, Farkhar\????? ?????",Chaman-e-Khosdeh SHC (2947),HF2947 - Chaman-e-Khosdeh SHC,2947,SHC,36.4650151,69.864756,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Hazar Samooj,"Takhar, Hazar Sumuch\????? ???? ????",hazar Somuch Clinic (1688),HF1688 - hazar Somuch Clinic,1688,BHC,36.8487691,69.54176535,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Hazar Samooj,"Takhar, Hazar Sumuch\????? ???? ????",Acha SC (4213),HF4213 - Acha SC,4213,SHC,36.95033415,69.55059765,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Kalafgaan,"Takhar, Kalafgan\????? ??????",Kalafgan Clinic (0446),HF0446 - Kalafgan Clinic,446,CHC,36.77420932,69.9454288,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Kalafgaan,"Takhar, Kalafgan\????? ??????",Tooroq Clinic (1695),HF1695 - Tooroq Clinic,1695,BHC,36.71518835,69.83437783,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Kalafgaan,"Takhar, Kalafgan\????? ??????",Chahar Tut Clinic (1696),HF1696 - Chahar Tut Clinic,1696,BHC,36.86455745,69.97013105,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Kalafgaan,"Takhar, Kalafgan\????? ??????",Nawan SC (4221),HF4221 - Nawan SC,4221,SHC,36.84084708,69.85144638,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Khowaja Bahawuddin,"Takhar, Khwaja Bahawuddin\????? ????? ?????????",Khowaja Bahawuddin Clinic (1709),HF1709 - Khowaja Bahawuddin Clinic,1709,CHC,37.33933625,69.5416952,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Khowaja Ghaar,"Takhar, Khwaja Ghar\????? ????? ???",Khowaja Ghar Clinic (0455),HF0455 - Khowaja Ghar Clinic,455,CHC,37.066442,69.41631825,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Khowaja Ghaar,"Takhar, Khwaja Ghar\????? ????? ???",Hazar Bagh Clinic (1161),HF1161 - Hazar Bagh Clinic,1161,CHC,36.99559873,69.37421117,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Khowaja Ghaar,"Takhar, Khwaja Ghar\????? ????? ???",Zard Kamar Clinic (1705),HF1705 - Zard Kamar Clinic,1705,BHC,37.14123293,69.38044867,#REF!,HER-AF
AKF,AKF,Northern,Takhar,Khowaja Ghaar,"Takhar, Khwaja Ghar\????? ????? ???",Aqela-e-Mamaye Clinic (1706),HF1706 - Aqela-e-Mamaye Clinic,1706,BHC,37.0411457,69.52532605,#REF!,HER-AF
